# BTC-GEO Copyright Bittrex Inc. 2017

[TimeStamp], [Open], [Close], [High], [Low], [Volume], [BaseVolume]
6/15/2015 8:08:00 AM,0.00008104,0.00008104,0.00008104,0.00008104,6.81440108,0.00055223
6/15/2015 9:39:00 AM,0.00008200,0.00008200,0.00008200,0.00008200,38.60000000,0.00316520
6/15/2015 12:01:00 PM,0.00008299,0.00008299,0.00008299,0.00008299,300.00000000,0.02489700
6/15/2015 12:02:00 PM,0.00008299,0.00008299,0.00008299,0.00008299,233.31499143,0.01936281
6/15/2015 12:03:00 PM,0.00008299,0.00008300,0.00008300,0.00008299,486.68500857,0.04039018
6/15/2015 12:38:00 PM,0.00008437,0.00008438,0.00008438,0.00008437,106.81440108,0.00901199
6/15/2015 12:50:00 PM,0.00008500,0.00008500,0.00008500,0.00008500,23.00000000,0.00195500
6/15/2015 4:21:00 PM,0.00008500,0.00008500,0.00008500,0.00008500,449.00000000,0.03816500
6/15/2015 11:31:00 PM,0.00008500,0.00008500,0.00008500,0.00008500,594.71501068,0.05055077
6/15/2015 11:32:00 PM,0.00008300,0.00008300,0.00008300,0.00008300,50.00000000,0.00414999
6/15/2015 11:33:00 PM,0.00008300,0.00008300,0.00008300,0.00008300,68.59998075,0.00569379
6/16/2015 3:37:00 AM,0.00008300,0.00008132,0.00008300,0.00008132,1901.53900239,0.15585997
6/16/2015 5:04:00 AM,0.00008103,0.00008100,0.00008103,0.00008100,50.00000000,0.00405019
6/16/2015 5:25:00 AM,0.00008199,0.00008199,0.00008199,0.00008199,600.29693560,0.04921834
6/16/2015 7:47:00 AM,0.00008196,0.00008198,0.00008198,0.00008196,523.08729659,0.04287392
6/16/2015 7:48:00 AM,0.00008197,0.00008197,0.00008197,0.00008197,477.07405850,0.03910576
6/16/2015 7:50:00 AM,0.00008196,0.00008196,0.00008196,0.00008196,311.68077782,0.02554535
6/16/2015 8:53:00 AM,0.00008196,0.00008200,0.00008200,0.00008196,30.70377988,0.00251767
6/16/2015 9:21:00 AM,0.00008200,0.00008200,0.00008200,0.00008200,0.07738092,0.00000634
6/16/2015 9:43:00 AM,0.00008590,0.00008599,0.00008599,0.00008590,500.00000000,0.04295009
6/16/2015 8:35:00 PM,0.00008213,0.00008212,0.00008213,0.00008212,859.68880519,0.07060125
6/16/2015 11:22:00 PM,0.00008210,0.00008100,0.00008210,0.00008100,2224.29681812,0.18094971
6/16/2015 11:29:00 PM,0.00008054,0.00008054,0.00008054,0.00008054,90.00000000,0.00724860
6/17/2015 5:21:00 AM,0.00008057,0.00008003,0.00008057,0.00008003,3076.54347258,0.24694559
6/17/2015 11:47:00 AM,0.00008100,0.00008100,0.00008100,0.00008100,50.00000000,0.00405000
6/17/2015 11:48:00 AM,0.00008488,0.00008532,0.00008532,0.00008488,2225.03925985,0.18906614
6/17/2015 12:09:00 PM,0.00008297,0.00008297,0.00008297,0.00008297,143.60963658,0.01191529
6/17/2015 1:31:00 PM,0.00008297,0.00008297,0.00008297,0.00008297,236.98782210,0.01966287
6/17/2015 1:58:00 PM,0.00008297,0.00008298,0.00008298,0.00008297,30.51739335,0.00253232
6/17/2015 2:00:00 PM,0.00008297,0.00008297,0.00008297,0.00008297,320.39021936,0.02658277
6/17/2015 3:14:00 PM,0.00008249,0.00008249,0.00008249,0.00008249,193.44329222,0.01595713
6/17/2015 4:11:00 PM,0.00008248,0.00008298,0.00008298,0.00008248,175.60806033,0.01448418
6/17/2015 5:15:00 PM,0.00008529,0.00008540,0.00008540,0.00008529,2137.70718028,0.18238640
6/17/2015 5:36:00 PM,0.00008600,0.00009998,0.00009998,0.00008600,1780.78737428,0.16224083
6/17/2015 5:38:00 PM,0.00009301,0.00009301,0.00009301,0.00009301,627.81445116,0.05839302
6/17/2015 5:39:00 PM,0.00009301,0.00009301,0.00009301,0.00009301,90.67040678,0.00843325
6/17/2015 5:57:00 PM,0.00009893,0.00010000,0.00010000,0.00009893,1480.47904090,0.14748993
6/17/2015 5:58:00 PM,0.00010000,0.00011210,0.00011210,0.00010000,52.82994916,0.00540445
6/17/2015 6:53:00 PM,0.00010500,0.00010500,0.00010500,0.00010500,3669.06823808,0.38525216
6/17/2015 8:28:00 PM,0.00009317,0.00008623,0.00009317,0.00008623,4515.37767986,0.40843777
6/17/2015 11:10:00 PM,0.00008749,0.00008749,0.00008749,0.00008749,308.37824000,0.02698001
6/17/2015 11:11:00 PM,0.00008699,0.00008700,0.00008700,0.00008699,206.76226046,0.01798674
6/17/2015 11:44:00 PM,0.00008705,0.00008704,0.00008705,0.00008704,633.15061693,0.05510999
6/17/2015 11:46:00 PM,0.00008705,0.00008705,0.00008705,0.00008705,573.01275190,0.04988076
6/18/2015 12:13:00 AM,0.00008704,0.00008704,0.00008704,0.00008704,14.59604762,0.00127043
6/18/2015 12:30:00 AM,0.00008704,0.00008704,0.00008704,0.00008704,39.00000000,0.00339456
6/18/2015 4:27:00 AM,0.00008702,0.00008700,0.00008702,0.00008700,1183.31749965,0.10295379
6/18/2015 4:28:00 AM,0.00008625,0.00008625,0.00008625,0.00008625,217.39130434,0.01874999
6/18/2015 6:59:00 AM,0.00008970,0.00008970,0.00008970,0.00008970,8.46976110,0.00075973
6/18/2015 7:14:00 AM,0.00008650,0.00008650,0.00008650,0.00008650,763.63227774,0.06605419
6/18/2015 7:16:00 AM,0.00008650,0.00008650,0.00008650,0.00008650,180.00000000,0.01557000
6/18/2015 7:40:00 AM,0.00008650,0.00008531,0.00008650,0.00008531,1108.33333333,0.09553199
6/18/2015 12:07:00 PM,0.00008846,0.00009600,0.00009600,0.00008846,2500.00000000,0.23132484
6/18/2015 12:09:00 PM,0.00009600,0.00009648,0.00009648,0.00009600,500.00000000,0.04823302
6/18/2015 3:50:00 PM,0.00009769,0.00009770,0.00009770,0.00009769,165.96373669,0.01621367
6/18/2015 3:51:00 PM,0.00010182,0.00010187,0.00010187,0.00010182,524.14194169,0.05338335
6/18/2015 3:52:00 PM,0.00010187,0.00010188,0.00010188,0.00010182,149.40431243,0.01521944
6/18/2015 3:53:00 PM,0.00010188,0.00010188,0.00010188,0.00010188,199.61090900,0.02033635
6/18/2015 3:54:00 PM,0.00010255,0.00010255,0.00010255,0.00010255,207.15609074,0.02124385
6/18/2015 3:55:00 PM,0.00010257,0.00010257,0.00010257,0.00010257,100.00000000,0.01025700
6/18/2015 3:56:00 PM,0.00010257,0.00010258,0.00010488,0.00010257,776.06979620,0.08050527
6/18/2015 3:57:00 PM,0.00010255,0.00010488,0.00010488,0.00010255,180.79623263,0.01855917
6/18/2015 3:58:00 PM,0.00010368,0.00010368,0.00010368,0.00010368,10.00000000,0.00103680
6/18/2015 3:59:00 PM,0.00010268,0.00011198,0.00011198,0.00010258,3176.26779469,0.34864288
6/18/2015 4:00:00 PM,0.00010259,0.00010259,0.00010259,0.00010259,42.91460324,0.00440260
6/18/2015 4:02:00 PM,0.00010260,0.00010260,0.00010260,0.00010260,6.96196042,0.00071429
6/18/2015 4:04:00 PM,0.00010258,0.00010258,0.00010258,0.00010258,26.71591812,0.00274051
6/18/2015 4:08:00 PM,0.00010742,0.00011214,0.00011214,0.00010742,1314.62667218,0.14654548
6/18/2015 4:09:00 PM,0.00011214,0.00012222,0.00012222,0.00011214,10322.63886294,1.23539412
6/18/2015 4:11:00 PM,0.00011477,0.00012222,0.00012222,0.00011477,48.35646907,0.00577188
6/18/2015 4:12:00 PM,0.00012222,0.00012500,0.00012500,0.00012222,3.99000000,0.00049525
6/18/2015 4:13:00 PM,0.00012900,0.00012900,0.00012900,0.00012900,5.00000000,0.00064500
6/18/2015 4:19:00 PM,0.00012900,0.00012900,0.00012900,0.00012900,819.15488721,0.10567097
6/18/2015 4:22:00 PM,0.00012901,0.00013000,0.00013000,0.00012901,981.30445756,0.12719940
6/18/2015 4:23:00 PM,0.00013506,0.00013506,0.00013506,0.00013506,13.01036203,0.00175717
6/18/2015 4:25:00 PM,0.00013505,0.00013506,0.00013506,0.00013505,17.57183474,0.00237318
6/18/2015 4:28:00 PM,0.00013505,0.00013900,0.00013900,0.00013505,1476.54266451,0.20515594
6/18/2015 4:29:00 PM,0.00013900,0.00013900,0.00013900,0.00013900,474.16898588,0.06590948
6/18/2015 4:31:00 PM,0.00013900,0.00013952,0.00013952,0.00013900,400.00000000,0.05573053
6/18/2015 4:45:00 PM,0.00013950,0.00013950,0.00013950,0.00013950,913.38145831,0.12741670
6/18/2015 4:46:00 PM,0.00013952,0.00014056,0.00014056,0.00013952,75.00000000,0.01048386
6/18/2015 4:47:00 PM,0.00014055,0.00014055,0.00014055,0.00014055,357.16639007,0.05019973
6/18/2015 4:48:00 PM,0.00014055,0.00014055,0.00014055,0.00014055,556.21506824,0.07817602
6/18/2015 5:34:00 PM,0.00010625,0.00010625,0.00010625,0.00010625,300.00000000,0.03187500
6/18/2015 6:02:00 PM,0.00011113,0.00011113,0.00011113,0.00011113,17.85243028,0.00198392
6/18/2015 6:05:00 PM,0.00013799,0.00014029,0.00014029,0.00013799,3031.72807934,0.42373917
6/18/2015 7:54:00 PM,0.00011420,0.00011420,0.00011420,0.00011420,569.17688266,0.06499999
6/18/2015 9:39:00 PM,0.00013322,0.00013322,0.00013322,0.00013322,1000.00000000,0.13321999
6/18/2015 9:40:00 PM,0.00013322,0.00013333,0.00013333,0.00013322,1190.00000000,0.15864541
6/18/2015 9:58:00 PM,0.00011471,0.00011471,0.00011471,0.00011471,5.26204358,0.00060360
6/19/2015 1:33:00 AM,0.00013332,0.00013500,0.00013500,0.00013332,1342.56591389,0.17999225
6/19/2015 4:10:00 AM,0.00011838,0.00011838,0.00011838,0.00011838,48.29271684,0.00571689
6/19/2015 4:32:00 AM,0.00011884,0.00011884,0.00011884,0.00011884,17.94975219,0.00213314
6/19/2015 4:33:00 AM,0.00011881,0.00011881,0.00011881,0.00011881,1131.35331685,0.13441607
6/19/2015 4:36:00 AM,0.00011880,0.00011880,0.00011880,0.00011880,123.08399919,0.01462237
6/19/2015 4:41:00 AM,0.00011716,0.00011716,0.00011716,0.00011716,182.00000000,0.02132312
6/19/2015 5:12:00 AM,0.00011717,0.00011716,0.00011717,0.00011716,1089.74708091,0.12767552
6/19/2015 5:13:00 AM,0.00011715,0.00011715,0.00011715,0.00011715,1186.22155142,0.13896585
6/19/2015 5:18:00 AM,0.00012500,0.00012500,0.00012500,0.00012500,3722.62299850,0.46532786
6/19/2015 7:26:00 AM,0.00011903,0.00011903,0.00011903,0.00011903,76.80000000,0.00914150
6/19/2015 8:27:00 AM,0.00012000,0.00012000,0.00012000,0.00012000,71.45558000,0.00857466
6/19/2015 9:33:00 AM,0.00011780,0.00011780,0.00011780,0.00011780,100.00000000,0.01178000
6/19/2015 9:38:00 AM,0.00011717,0.00011129,0.00011717,0.00011129,2253.86436668,0.25648575
6/19/2015 9:39:00 AM,0.00011115,0.00011115,0.00011115,0.00011115,68.48792426,0.00761243
6/19/2015 10:45:00 AM,0.00011116,0.00011111,0.00011116,0.00011111,1233.14579503,0.13702268
6/19/2015 1:09:00 PM,0.00011003,0.00011003,0.00011003,0.00011003,210.64621219,0.02317740
6/19/2015 1:11:00 PM,0.00011003,0.00011000,0.00011003,0.00011000,1089.27199193,0.11982259
6/19/2015 1:20:00 PM,0.00011101,0.00011101,0.00011101,0.00011101,213.20127038,0.02366746
6/19/2015 3:59:00 PM,0.00010757,0.00010755,0.00010757,0.00010755,109.42011886,0.01176833
6/19/2015 6:23:00 PM,0.00010890,0.00011115,0.00011115,0.00010890,355.92034159,0.03947840
6/19/2015 6:48:00 PM,0.00010779,0.00010778,0.00010779,0.00010778,215.19024534,0.02319420
6/19/2015 7:54:00 PM,0.00011001,0.00011000,0.00011001,0.00011000,2134.05313095,0.23475521
6/19/2015 7:55:00 PM,0.00010779,0.00010769,0.00010779,0.00010769,3300.66399596,0.35561024
6/19/2015 10:14:00 PM,0.00010770,0.00010769,0.00010770,0.00010769,1185.75498656,0.12769603
6/19/2015 10:30:00 PM,0.00010769,0.00010769,0.00010769,0.00010769,208.91364903,0.02249791
6/19/2015 11:33:00 PM,0.00010768,0.00010768,0.00010768,0.00010768,8.03239904,0.00086492
6/20/2015 12:46:00 AM,0.00010768,0.00010753,0.00010768,0.00010753,1165.64308313,0.12535176
6/20/2015 12:59:00 AM,0.00010750,0.00010750,0.00010750,0.00010750,1000.00000000,0.10750000
6/20/2015 2:06:00 AM,0.00010614,0.00010011,0.00010614,0.00010011,1407.84705522,0.14523756
6/20/2015 2:18:00 AM,0.00011039,0.00011039,0.00011039,0.00011039,230.31268592,0.02542421
6/20/2015 2:19:00 AM,0.00011128,0.00011129,0.00011129,0.00011128,225.03305769,0.02504183
6/20/2015 2:20:00 AM,0.00011159,0.00011159,0.00011159,0.00011159,261.98172305,0.02923454
6/20/2015 4:23:00 AM,0.00010014,0.00010014,0.00010014,0.00010014,16.05078389,0.00160732
6/20/2015 5:40:00 AM,0.00010020,0.00010000,0.00010020,0.00010000,1206.83488541,0.12072157
6/20/2015 6:35:00 AM,0.00009706,0.00009705,0.00009706,0.00009705,250.31027944,0.02429354
6/20/2015 8:05:00 AM,0.00009700,0.00009600,0.00009700,0.00009600,4198.20595199,0.40432957
6/20/2015 9:08:00 AM,0.00009884,0.00009885,0.00009885,0.00009884,359.62291806,0.03554621
6/20/2015 9:10:00 AM,0.00009884,0.00009885,0.00009885,0.00009884,400.00000000,0.03953660
6/20/2015 9:56:00 AM,0.00009845,0.00009845,0.00009845,0.00009845,29.91000000,0.00294463
6/20/2015 10:58:00 AM,0.00009882,0.00009882,0.00009882,0.00009882,200.00000000,0.01976400
6/20/2015 1:51:00 PM,0.00009900,0.00009900,0.00009900,0.00009900,39.67744800,0.00392806
6/20/2015 2:50:00 PM,0.00009990,0.00009900,0.00009990,0.00009900,14.69984645,0.00145978
6/20/2015 3:07:00 PM,0.00010649,0.00010650,0.00010650,0.00010649,3000.00000000,0.31949052
6/20/2015 6:40:00 PM,0.00010000,0.00010000,0.00010000,0.00010000,160.00000000,0.01600000
6/20/2015 8:12:00 PM,0.00010000,0.00009900,0.00010000,0.00009900,1990.62270555,0.19807514
6/20/2015 8:21:00 PM,0.00009871,0.00009869,0.00009871,0.00009869,745.10130927,0.07353415
6/20/2015 10:38:00 PM,0.00009870,0.00009870,0.00009870,0.00009870,14.52154547,0.00143327
6/20/2015 10:40:00 PM,0.00010584,0.00010589,0.00010779,0.00010584,3924.10936770,0.41857120
6/20/2015 10:41:00 PM,0.00010778,0.00010779,0.00010779,0.00010778,1200.00000000,0.12934518
6/20/2015 10:42:00 PM,0.00010778,0.00010778,0.00010778,0.00010778,193.47676989,0.02085292
6/20/2015 10:56:00 PM,0.00011202,0.00011208,0.00011208,0.00011202,599.70689079,0.06720589
6/20/2015 10:57:00 PM,0.00011000,0.00011000,0.00011000,0.00011000,279.83690334,0.03078204
6/21/2015 12:44:00 AM,0.00011002,0.00011002,0.00011002,0.00011002,190.87438648,0.02100000
6/21/2015 12:57:00 AM,0.00011000,0.00011000,0.00011000,0.00011000,1164.81876939,0.12813006
6/21/2015 1:03:00 AM,0.00010199,0.00010199,0.00010199,0.00010199,341.22983075,0.03480201
6/21/2015 1:05:00 AM,0.00010199,0.00010199,0.00010199,0.00010199,158.77016925,0.01619296
6/21/2015 4:24:00 AM,0.00011484,0.00011484,0.00011484,0.00011484,166.59856910,0.01913217
6/21/2015 4:50:00 AM,0.00010108,0.00010108,0.00010108,0.00010108,100.00000000,0.01010800
6/21/2015 5:32:00 AM,0.00011278,0.00011278,0.00011278,0.00011278,5.00000000,0.00056390
6/21/2015 6:31:00 AM,0.00010177,0.00010176,0.00010177,0.00010176,160.00000000,0.01628238
6/21/2015 6:45:00 AM,0.00010178,0.00010178,0.00010178,0.00010178,48.52950000,0.00493933
6/21/2015 9:16:00 AM,0.00011089,0.00011089,0.00011089,0.00011089,443.30874916,0.04915850
6/21/2015 10:17:00 AM,0.00010299,0.00012000,0.00012000,0.00010299,1970.62069318,0.22494677
6/21/2015 10:18:00 AM,0.00012000,0.00012000,0.00012000,0.00012000,398.73989307,0.04784878
6/21/2015 10:29:00 AM,0.00010193,0.00010193,0.00010193,0.00010193,5.00000000,0.00050965
6/21/2015 10:35:00 AM,0.00010299,0.00010299,0.00010299,0.00010299,580.77473784,0.05981398
6/21/2015 10:36:00 AM,0.00010299,0.00010299,0.00010299,0.00010299,278.96423988,0.02873052
6/21/2015 10:42:00 AM,0.00010298,0.00010298,0.00010298,0.00010298,200.00000000,0.02059600
6/21/2015 11:17:00 AM,0.00010604,0.00010604,0.00010604,0.00010604,18.09577716,0.00191887
6/21/2015 12:12:00 PM,0.00010565,0.00012001,0.00012001,0.00010565,769.62955854,0.08506767
6/21/2015 12:13:00 PM,0.00012000,0.00012000,0.00012000,0.00012000,237.57515868,0.02850900
6/21/2015 12:14:00 PM,0.00012000,0.00012000,0.00012000,0.00012000,8.35701322,0.00100284
6/21/2015 12:19:00 PM,0.00012000,0.00012000,0.00012000,0.00012000,203.99854081,0.02447982
6/21/2015 2:33:00 PM,0.00012297,0.00012297,0.00012297,0.00012297,881.71029718,0.10842390
6/21/2015 2:34:00 PM,0.00012297,0.00012297,0.00012297,0.00012297,271.20128979,0.03334962
6/21/2015 3:54:00 PM,0.00012291,0.00012440,0.00012440,0.00012291,4076.00931006,0.50367817
6/21/2015 4:32:00 PM,0.00011630,0.00011630,0.00011630,0.00011630,253.65837340,0.02950046
6/21/2015 6:30:00 PM,0.00012000,0.00012000,0.00012000,0.00012000,1000.00000000,0.12000000
6/21/2015 6:44:00 PM,0.00011638,0.00011638,0.00011638,0.00011638,16.08312721,0.00187175
6/21/2015 7:12:00 PM,0.00011628,0.00011627,0.00011628,0.00011627,352.45979126,0.04098149
6/21/2015 7:13:00 PM,0.00010204,0.00010203,0.00010204,0.00010203,647.54020874,0.06607488
6/21/2015 7:16:00 PM,0.00011984,0.00011993,0.00011993,0.00011984,1908.70418628,0.22877110
6/21/2015 9:58:00 PM,0.00010431,0.00010431,0.00010431,0.00010431,67.74066483,0.00706602
6/21/2015 10:03:00 PM,0.00012411,0.00012971,0.00012971,0.00012411,2454.70838712,0.31358357
6/21/2015 10:04:00 PM,0.00012970,0.00013000,0.00013000,0.00012970,965.94979750,0.12531266
6/21/2015 10:05:00 PM,0.00013001,0.00013001,0.00013001,0.00013001,5.83411682,0.00075849
6/22/2015 1:56:00 AM,0.00012299,0.00012299,0.00012299,0.00012299,142.15862604,0.01748408
6/22/2015 2:36:00 AM,0.00012000,0.00012000,0.00012000,0.00012000,1000.00000000,0.12000000
6/22/2015 2:38:00 AM,0.00010999,0.00010999,0.00010999,0.00010999,698.30639805,0.07680672
6/22/2015 2:40:00 AM,0.00010699,0.00010999,0.00010999,0.00010699,278.01318221,0.03047874
6/22/2015 2:49:00 AM,0.00011000,0.00011000,0.00011000,0.00011000,25.00000000,0.00275000
6/22/2015 6:14:00 AM,0.00011036,0.00011036,0.00011036,0.00011036,200.00000000,0.02207200
6/22/2015 6:27:00 AM,0.00011037,0.00011036,0.00011037,0.00011036,1535.32581990,0.16944216
6/22/2015 7:39:00 AM,0.00011000,0.00011000,0.00011000,0.00011000,536.44696812,0.05900916
6/22/2015 8:48:00 AM,0.00011000,0.00011000,0.00011000,0.00011000,303.77256188,0.03341498
6/22/2015 8:53:00 AM,0.00011083,0.00011083,0.00011083,0.00011083,145.87510851,0.01616733
6/22/2015 8:56:00 AM,0.00010797,0.00010797,0.00010797,0.00010797,72.93788194,0.00787510
6/22/2015 8:57:00 AM,0.00010599,0.00010600,0.00010600,0.00010599,860.67934353,0.09122360
6/22/2015 8:59:00 AM,0.00010799,0.00010799,0.00010799,0.00010799,18.20344530,0.00196579
6/22/2015 9:09:00 AM,0.00010797,0.00010798,0.00010798,0.00010797,457.63441023,0.04941140
6/22/2015 9:12:00 AM,0.00010797,0.00010798,0.00010798,0.00010797,198.29878443,0.02141153
6/22/2015 9:13:00 AM,0.00011095,0.00011095,0.00011095,0.00011095,9.09470788,0.00100905
6/22/2015 11:25:00 AM,0.00011001,0.00011000,0.00011001,0.00011000,1488.73338148,0.16376453
6/22/2015 11:32:00 AM,0.00010553,0.00010553,0.00010553,0.00010553,32.04226846,0.00338142
6/22/2015 4:31:00 PM,0.00010565,0.00010552,0.00010565,0.00010552,1256.34735375,0.13269102
6/22/2015 4:32:00 PM,0.00010552,0.00010552,0.00010552,0.00010552,12.76247614,0.00134669
6/22/2015 7:34:00 PM,0.00010701,0.00010701,0.00010701,0.00010701,90.90000000,0.00972720
6/22/2015 8:45:00 PM,0.00010999,0.00011000,0.00011000,0.00010999,1540.43734568,0.16944019
6/22/2015 10:54:00 PM,0.00011000,0.00011063,0.00011063,0.00011000,35.86266316,0.00396500
6/23/2015 4:33:00 AM,0.00010705,0.00010705,0.00010705,0.00010705,32.07347336,0.00343346
6/23/2015 5:54:00 AM,0.00011051,0.00011051,0.00011051,0.00011051,4.53638137,0.00050131
6/23/2015 6:31:00 AM,0.00010704,0.00010704,0.00010704,0.00010704,117.58314488,0.01258609
6/23/2015 8:09:00 AM,0.00010750,0.00010750,0.00010750,0.00010750,50.00000000,0.00537500
6/23/2015 8:39:00 AM,0.00010800,0.00010800,0.00010800,0.00010800,30.00000000,0.00324000
6/23/2015 9:19:00 AM,0.00010800,0.00010800,0.00010800,0.00010800,150.00000000,0.01620000
6/23/2015 10:57:00 AM,0.00010750,0.00010750,0.00010750,0.00010750,70.56646352,0.00758589
6/23/2015 12:11:00 PM,0.00010988,0.00010988,0.00010988,0.00010988,32.18570015,0.00353656
6/23/2015 5:51:00 PM,0.00010750,0.00010750,0.00010750,0.00010750,57.67057215,0.00619958
6/23/2015 6:33:00 PM,0.00010750,0.00010704,0.00010750,0.00010704,142.15862604,0.01524063
6/23/2015 8:11:00 PM,0.00010704,0.00010502,0.00010704,0.00010502,6992.58117909,0.74227822
6/23/2015 11:17:00 PM,0.00010500,0.00010500,0.00010500,0.00010500,1155.30989488,0.12130753
6/23/2015 11:38:00 PM,0.00010591,0.00012000,0.00012000,0.00010591,3613.41914500,0.42859741
6/24/2015 5:40:00 AM,0.00010911,0.00010911,0.00010911,0.00010911,32.49095799,0.00354508
6/24/2015 6:33:00 AM,0.00011444,0.00011445,0.00011445,0.00011444,369.91448124,0.04233638
6/24/2015 6:54:00 AM,0.00011461,0.00010800,0.00011461,0.00010800,866.73103147,0.09524271
6/24/2015 12:48:00 PM,0.00010800,0.00010800,0.00010800,0.00010800,32.99675049,0.00356364
6/24/2015 12:49:00 PM,0.00010800,0.00010531,0.00010800,0.00010531,378.21652244,0.04010109
6/24/2015 2:08:00 PM,0.00010537,0.00010537,0.00010537,0.00010536,1113.70623194,0.11734685
6/24/2015 2:09:00 PM,0.00010537,0.00010536,0.00010537,0.00010536,345.95793810,0.03645240
6/24/2015 2:38:00 PM,0.00010533,0.00010533,0.00010533,0.00010533,463.11376358,0.04877977
6/24/2015 3:40:00 PM,0.00010534,0.00010533,0.00010534,0.00010533,200.44301576,0.02111366
6/24/2015 4:29:00 PM,0.00010533,0.00010533,0.00010533,0.00010533,357.01511645,0.03760440
6/24/2015 4:34:00 PM,0.00010866,0.00010866,0.00010866,0.00010866,933.23643429,0.10140547
6/24/2015 4:35:00 PM,0.00010865,0.00010865,0.00010865,0.00010865,222.21600828,0.02414376
6/24/2015 9:05:00 PM,0.00010537,0.00010532,0.00010537,0.00010532,454.61586756,0.04788040
6/24/2015 11:29:00 PM,0.00010542,0.00010541,0.00010542,0.00010541,29.85688988,0.00314725
6/24/2015 11:54:00 PM,0.00010865,0.00010866,0.00010866,0.00010865,524.58293128,0.05699855
6/25/2015 1:24:00 AM,0.00010541,0.00010541,0.00010541,0.00010541,215.94974261,0.02276326
6/25/2015 2:29:00 AM,0.00010542,0.00010542,0.00010542,0.00010542,606.61978759,0.06394985
6/25/2015 4:12:00 AM,0.00010541,0.00010540,0.00010541,0.00010540,2404.18858357,0.25340551
6/25/2015 4:17:00 AM,0.00010532,0.00010531,0.00010532,0.00010531,145.17681787,0.01528880
6/25/2015 6:52:00 AM,0.00010531,0.00010531,0.00010531,0.00010531,32.17157941,0.00338798
6/25/2015 7:15:00 AM,0.00010599,0.00010599,0.00010599,0.00010599,188.45606850,0.01997445
6/25/2015 10:56:00 AM,0.00010531,0.00010531,0.00010531,0.00010531,19.36020891,0.00203882
6/25/2015 1:46:00 PM,0.00010598,0.00010598,0.00010598,0.00010598,965.79779723,0.10235525
6/25/2015 2:06:00 PM,0.00010531,0.00010531,0.00010531,0.00010531,35.15331619,0.00370199
6/25/2015 4:06:00 PM,0.00010598,0.00011999,0.00011999,0.00010598,2019.78312401,0.23881465
6/25/2015 10:13:00 PM,0.00010618,0.00010618,0.00010618,0.00010618,9.74599571,0.00103482
6/26/2015 2:22:00 AM,0.00010627,0.00010627,0.00010627,0.00010627,48.24201825,0.00512667
6/26/2015 3:31:00 AM,0.00010621,0.00010220,0.00010621,0.00010220,5047.11841855,0.52733394
6/26/2015 4:48:00 AM,0.00010222,0.00010222,0.00010222,0.00010222,91.42220103,0.00934517
6/26/2015 6:08:00 AM,0.00010299,0.00010299,0.00010299,0.00010299,584.05934969,0.06015227
6/26/2015 10:46:00 AM,0.00010278,0.00010278,0.00010278,0.00010278,818.97238093,0.08417398
6/26/2015 2:52:00 PM,0.00010210,0.00010201,0.00010210,0.00010201,1200.00000000,0.12243141
6/26/2015 3:03:00 PM,0.00010244,0.00010298,0.00010298,0.00010244,545.66000000,0.05602566
6/26/2015 3:45:00 PM,0.00010297,0.00010297,0.00010297,0.00010297,130.85588035,0.01347422
6/26/2015 4:55:00 PM,0.00010201,0.00010201,0.00010201,0.00010201,119.84785801,0.01222567
6/26/2015 7:28:00 PM,0.00010297,0.00011688,0.00011688,0.00010297,300.00000000,0.03188025
6/26/2015 8:06:00 PM,0.00010204,0.00010201,0.00010204,0.00010201,3793.14403536,0.38694955
6/27/2015 3:58:00 AM,0.00010201,0.00010002,0.00010201,0.00010002,1979.45079436,0.20131677
6/27/2015 8:48:00 AM,0.00010049,0.00010049,0.00010049,0.00010049,243.06847069,0.02442595
6/27/2015 8:55:00 AM,0.00010049,0.00010050,0.00010050,0.00010049,945.09989409,0.09497328
6/27/2015 11:24:00 AM,0.00010050,0.00010050,0.00010050,0.00010050,13.17510348,0.00132409
6/27/2015 7:12:00 PM,0.00010050,0.00010050,0.00010050,0.00010050,34.26856885,0.00344399
6/27/2015 7:14:00 PM,0.00010001,0.00010001,0.00010001,0.00010001,30.21193200,0.00302149
6/27/2015 7:16:00 PM,0.00010001,0.00009889,0.00010001,0.00009889,2154.54761387,0.21417164
6/27/2015 8:45:00 PM,0.00009891,0.00009891,0.00009891,0.00009891,5.62236975,0.00055610
6/27/2015 8:46:00 PM,0.00009888,0.00009888,0.00009888,0.00009888,90.64262204,0.00896274
6/27/2015 8:53:00 PM,0.00009889,0.00009889,0.00009889,0.00009889,5.07094075,0.00050146
6/27/2015 11:00:00 PM,0.00009888,0.00009888,0.00009888,0.00009888,19.54186095,0.00193229
6/27/2015 11:10:00 PM,0.00009889,0.00009889,0.00009889,0.00009889,198.78490663,0.01965783
6/28/2015 3:18:00 AM,0.00009901,0.00009888,0.00009901,0.00009888,1250.02730733,0.12361804
6/28/2015 7:40:00 AM,0.00009888,0.00009828,0.00009888,0.00009828,1167.71258343,0.11509751
6/28/2015 7:41:00 AM,0.00009828,0.00009827,0.00009828,0.00009827,1326.19314135,0.13032589
6/28/2015 9:02:00 AM,0.00009827,0.00009827,0.00009827,0.00009827,100.06891009,0.00983377
6/28/2015 9:26:00 AM,0.00009827,0.00009827,0.00009827,0.00009827,1340.13572323,0.13169513
